,score,sentiment
2017-08-12 13:12:41,6,0.1779
2017-08-12 13:12:44,3,0.0
2017-08-12 13:12:48,6,0.5994
2017-08-12 13:12:53,6,0.5423
2017-08-12 13:13:05,6,-0.6705
2017-08-12 13:14:12,4,-0.0462
2017-08-12 13:15:39,6,0.6542
2017-08-12 13:16:19,5,0.1531
2017-08-12 13:16:40,4,-0.6249
2017-08-12 13:17:14,5,0.5267
2017-08-12 13:17:25,5,0.3612
2017-08-12 13:17:48,4,0.0
2017-08-12 13:18:17,5,-0.3962
2017-08-12 13:18:29,5,0.7269
2017-08-12 13:19:42,6,-0.5095
2017-08-12 13:19:48,5,0.6115
2017-08-12 13:20:01,4,-0.6597
2017-08-12 13:20:34,5,0.4404
2017-08-12 13:21:41,6,0.0
2017-08-12 13:21:45,6,-0.4588
2017-08-12 13:22:08,5,0.3182
2017-08-12 13:22:25,5,-0.7351
2017-08-12 13:27:35,5,-0.296
2017-08-12 13:27:56,5,0.0
2017-08-12 13:37:05,5,0.4404
2017-08-12 13:37:57,5,0.4019
2017-08-12 13:40:47,4,0.0
2017-08-12 13:41:58,5,-0.1779
2017-08-12 13:42:33,5,-0.296
2017-08-12 13:43:42,5,-0.3802
2017-08-12 13:44:11,5,0.5859
2017-08-12 13:44:13,4,0.0
2017-08-12 13:44:40,5,0.0
2017-08-12 13:44:44,4,0.0
2017-08-12 13:45:08,5,0.1027
2017-08-12 13:45:12,6,-0.128
2017-08-12 13:45:13,5,0.6696
2017-08-12 13:45:28,5,0.3182
2017-08-12 13:45:39,6,0.4753
2017-08-12 13:45:40,5,0.0
2017-08-12 13:45:41,6,0.0
2017-08-12 13:45:42,5,-0.7288
2017-08-12 13:45:44,4,-0.0477
2017-08-12 13:46:51,5,-0.5423
2017-08-12 13:47:07,6,0.0
2017-08-12 13:47:15,5,0.0
2017-08-12 13:47:16,5,0.0
2017-08-12 13:47:20,5,-0.6696
2017-08-12 13:47:21,5,0.0
2017-08-12 13:47:29,5,0.0
2017-08-12 13:47:32,5,0.4019
2017-08-12 13:47:36,6,0.0
2017-08-12 13:47:40,5,-0.6808
2017-08-12 13:48:13,6,0.0
