,score,sentiment
2017-08-19 15:41:35,3,0.0
2017-08-19 15:41:45,3,0.0
2017-08-19 15:42:58,3,0.0
2017-08-19 15:43:10,3,0.0
2017-08-19 15:43:20,3,0.0
2017-08-19 15:43:25,3,-0.4404
2017-08-19 15:45:15,3,-0.128
2017-08-19 15:45:37,3,0.0
2017-08-19 15:45:39,3,0.6808
2017-08-19 15:47:01,3,0.0
2017-08-19 15:47:06,3,0.0
2017-08-19 15:53:08,3,-0.8843
2017-08-19 15:58:04,3,0.5719
2017-08-19 15:58:28,3,0.6131
2017-08-19 16:00:24,3,-0.3182
2017-08-19 16:02:15,3,-0.128
2017-08-19 16:03:07,3,-0.3071
2017-08-19 16:05:30,3,0.6369
