,score,sentiment
2017-09-09 14:07:23,6,-0.5867
2017-09-09 14:07:38,4,0.0
2017-09-09 14:11:44,4,0.0
2017-09-09 14:11:56,5,0.0
2017-09-09 14:12:51,5,-0.5719
2017-09-09 14:13:15,5,-0.34
2017-09-09 14:15:43,6,-0.4939
2017-09-09 14:21:56,5,-0.4019
2017-09-09 14:22:51,6,0.0
2017-09-09 14:26:00,4,0.0
2017-09-09 14:26:28,4,-0.5994
2017-09-09 14:26:40,5,0.0
2017-09-09 14:26:57,4,-0.7964
2017-09-09 14:27:01,5,0.4404
2017-09-09 14:27:04,6,0.802
2017-09-09 14:31:28,4,0.8885
2017-09-09 13:12:43,13,-0.4215
2017-09-09 14:14:46,15,0.4404
2017-09-09 13:09:42,9,0.4404
2017-09-09 13:09:51,9,0.0258
2017-09-09 13:15:11,10,0.5499
2017-09-09 14:15:08,8,-0.3738
2017-09-09 14:23:15,9,0.2732
2017-09-09 13:14:31,12,-0.8053
2017-09-09 13:10:31,21,0.3818
2017-09-09 13:09:43,14,-0.3612
2017-09-09 13:10:45,13,-0.722
2017-09-09 13:12:47,10,0.34
2017-09-09 13:09:55,8,-0.2617
2017-09-09 13:13:46,7,-0.7579
2017-09-09 13:49:55,9,0.0
2017-09-09 14:23:24,7,0.4215
2017-09-09 12:18:17,2,0.4767
2017-09-09 12:19:06,6,0.6114
2017-09-09 12:25:09,4,0.0
2017-09-09 12:29:22,5,-0.1531
2017-09-09 12:32:12,4,0.5267
2017-09-09 12:34:36,5,0.4404
2017-09-09 12:35:31,5,0.6369
2017-09-09 12:36:53,4,-0.6597
2017-09-09 12:36:54,4,0.3818
2017-09-09 12:37:38,4,-0.5423
2017-09-09 12:40:14,5,0.0
2017-09-09 12:40:22,6,0.4939
2017-09-09 12:40:54,4,0.0
2017-09-09 12:42:59,5,0.0
2017-09-09 12:44:00,3,0.2732
2017-09-09 12:46:10,3,0.2023
2017-09-09 12:46:11,5,0.7178
2017-09-09 12:46:19,5,0.6588
2017-09-09 12:46:19,4,0.7783
2017-09-09 12:50:20,5,-0.7096
2017-09-09 12:50:38,4,0.0
2017-09-09 12:50:48,4,0.0258
2017-09-09 12:51:05,3,0.0
2017-09-09 12:51:28,5,-0.0772
2017-09-09 12:51:38,5,0.0
2017-09-09 12:51:47,4,0.2732
2017-09-09 12:52:12,4,-0.3612
2017-09-09 12:52:39,4,-0.4215
2017-09-09 12:52:42,4,-0.3818
2017-09-09 12:53:49,4,0.4404
2017-09-09 12:53:57,5,-0.6428
2017-09-09 12:54:33,4,0.0
